0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.307526588439941406e+00 -6.153392791748046875e-01
4.615051269531250000e+00 -1.846019744873046875e+00
8.922431945800781250e+00 -3.538204193115234375e+00
5.076557159423828125e+00 -1.538352966308593750e+00
4.615058898925781250e-01 -0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.076705932617187500e-01 -0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.153411865234375000e-01 3.076705932617187500e-01
3.076705932617187500e-01 3.076705932617187500e-01
1.538352966308593750e-01 1.538352966308593750e-01
0.000000000000000000e+00 0.000000000000000000e+00
3.076705932617187500e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 3.076705932617187500e-01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.538352966308593750e-01 -0.000000000000000000e+00
3.076705932617187500e-01 6.153411865234375000e-01
6.153411865234375000e-01 3.076705932617187500e-01
2.153694152832031250e+00 -0.000000000000000000e+00
9.230117797851562500e-01 -1.538352966308593750e-01
-1.538352966308593750e-01 -0.000000000000000000e+00
-2.292142486572265625e+01 -3.076702117919921875e+00
-3.738191986083984375e+01 -3.230537414550781250e+00
-1.492199897766113281e+01 -1.999855041503906250e+00
-1.784486770629882812e+01 -3.076698303222656250e+00
-4.307380676269531250e+00 -1.076847076416015625e+00
-2.153690338134765625e+00 -3.076705932617187500e-01
-4.153545379638671875e+00 1.538352966308593750e-01
-5.230392456054687500e+00 3.076705932617187500e-01
-1.230682373046875000e+00 -0.000000000000000000e+00
-1.538314819335937500e-01 -0.000000000000000000e+00
-1.230682373046875000e+00 6.153411865234375000e-01
-4.153549194335937500e+00 5.845733642578125000e+00
-2.307525634765625000e+00 4.768886566162109375e+00
-5.076553344726562500e+00 1.692185592651367188e+01
-2.922866821289062500e+00 1.076845359802246094e+01
-3.076705932617187500e-01 3.076701164245605469e-01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
-1.538314819335937500e-01 -1.538348197937011719e-01
-9.230041503906250000e-01 -2.153690338134765625e+00
-3.076705932617187500e-01 -1.384514808654785156e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
-1.538314819335937500e-01 -3.845875740051269531e+00
-0.000000000000000000e+00 -2.153690338134765625e+00
-0.000000000000000000e+00 -9.230098724365234375e-01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.076698303222656250e+00 -4.615058898925781250e-01
1.246063995361328125e+01 -3.230535507202148438e+00
4.322765350341796875e+01 -6.153402328491210938e+00
2.492127990722656250e+01 -2.307525634765625000e+00
1.984472084045410156e+01 -1.538352966308593750e-01
6.153411865234375000e-01 3.076705932617187500e-01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
-0.000000000000000000e+00 1.538352966308593750e-01
0.000000000000000000e+00 0.000000000000000000e+00
-1.538352966308593750e-01 -3.999711990356445312e+00
-6.614908218383789062e+00 -2.476744461059570312e+01
-3.999711990356445312e+00 -1.076844787597656250e+01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
-0.000000000000000000e+00 6.153335571289062500e-01
-1.538352966308593750e-01 1.384513854980468750e+00
-9.230098724365234375e-01 3.845878601074218750e+00
-4.615049362182617188e-01 1.692184448242187500e+00
-0.000000000000000000e+00 1.538352966308593750e-01
0.000000000000000000e+00 0.000000000000000000e+00
-7.691755294799804688e-01 1.846019744873046875e+00
-9.230103492736816406e-01 5.384227752685546875e+00
-1.538348197937011719e-01 2.769031524658203125e+00
-3.076701164245605469e-01 6.153411865234375000e-01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.538348197937011719e-01 1.230682373046875000e+00
1.384515285491943359e+00 5.076557159423828125e+00
1.384515285491943359e+00 2.461360931396484375e+00
3.538207054138183594e+00 5.538063049316406250e+00
1.538351058959960938e+00 3.692039489746093750e+00
